idx,caption,label,entities,factcheck_score,entailment_score,contradiction_score,neutral_score,wiki_context_length,status,n_chunks,top_chunks_used,avg_top_sim
309,Robert Palmer (writer) isn't a journalist.,Fake,Robert Palmer,-8.9e-05,0.000505,0.000594,0.9989,1500,ok,6,1,0.060831971120218015
310,Black Canary is real.,Fake,Black Canary,0.00182,0.00219,0.00037,0.99744,1500,ok,6,1,0.18438899269428058
311,Sidse Babett Knudsen works in radio.,Fake,Sidse Babett Knudsen,0.016585,0.026259,0.009674,0.964066,1500,ok,5,1,0.2533607317472486
312,Randy Savage is a basketball player.,Fake,Randy Savage,0.012211,0.018549,0.006338,0.975114,1500,ok,5,1,0.10856062576018988
313,Carlos Santana is a US president.,Fake,Carlos Santana|US,0.097795,0.125471,0.027676,0.846852,1500,ok,8,2,0.057027614069960195
314,Bermuda Triangle is in the western part of the Himalayas.,Fake,Bermuda Triangle|Himalayas,0.209263,0.282456,0.073192,0.644352,1500,ok,10,2,0.10476260013477162
315,Ashley Cole plays for the Portland Timbers.,Fake,Ashley Cole|the Portland Timbers,0.00254,0.002869,0.000329,0.996801,1500,ok,6,1,0.05612701034535111
316,Connie Nielsen is an English politician.,Fake,Connie Nielsen,-0.073358,0.011885,0.085243,0.902873,1500,ok,5,1,0.08924265751629194
317,Colin Kaepernick is a poker player.,Fake,Colin Kaepernick,-0.019937,0.010377,0.030314,0.959309,1500,ok,5,1,0.0979459737478196
318,New Orleans Pelicans compete in the National Football Association.,Fake,New Orleans|the National Football Association,-0.983527,0.000931,0.984458,0.01461,1500,ok,6,1,0.0641582682964608
319,The United Nations Charter was signed in Germany.,Fake,The United Nations Charter|Germany,-0.001163,0.00114,0.002303,0.996557,1500,ok,5,1,0.04789835327064209
320,John Deighton had healthy legs his entire life.,Fake,John Deighton,0.000807,0.004694,0.003887,0.991419,1500,ok,3,1,0.09980280659367735
321,Neil Diamond is a Canadian bullfighter.,Fake,Neil Diamond|Canadian,-0.004532,0.002127,0.006659,0.991214,1500,ok,9,2,0.06355928726094899
322,Matthew Gray Gubler is a magician.,Fake,Matthew Gray Gubler,-0.999315,9.3e-05,0.999408,0.000499,1500,ok,8,1,0.18077885887583692
323,Dreamer (2005 film) is a Canadian sports film.,Fake,Dreamer|Canadian,-0.096395,0.379312,0.475706,0.144982,1500,ok,12,2,0.1180492549261651
324,Rob Sheridan is a Canadian graphic designer.,Fake,Rob Sheridan|Canadian,-0.035468,0.001124,0.036592,0.962284,1500,ok,12,2,0.065330489532883
325,Pharrell Williams does not play drums.,Fake,Pharrell Williams,-0.001739,0.000375,0.002115,0.99751,1500,ok,5,1,0.07278633999482824
326,Scotty Moore was a sandwich engineer.,Fake,Scotty Moore,-0.032459,0.005251,0.03771,0.957039,1500,ok,4,1,0.09026011393518407
327,"Tesla, Inc. specializes in dolls.",Fake,"Tesla, Inc.",-0.002092,0.003233,0.005324,0.991443,1500,ok,5,1,0.10208154961797071
328,The Lincoln-Douglas debates happened in a car.,Fake,Lincoln,0.417842,0.63541,0.217568,0.147022,1500,ok,21,1,0.10981026856129834
329,Terry Crews played professional hockey.,Fake,Terry Crews,-0.000503,0.005324,0.005827,0.988849,1500,ok,8,1,0.10900463404890666
330,Youtube is a hotel.,Fake,Youtube,0.001086,0.001155,6.9e-05,0.998776,1500,ok,5,1,0.10937019369179046
331,Terry Crews played in the MLB.,Fake,Terry Crews|MLB,0.007982,0.010435,0.002452,0.987113,1500,ok,13,2,0.09019357484094606
332,Tottenham Hotspur F.C. is Chinese.,Fake,Tottenham Hotspur F.C.|Chinese,0.040972,0.048016,0.007044,0.94494,1500,ok,9,2,0.1483814884007887
333,Weekly Idol is hosted by Yoo Jae Suk.,Fake,Yoo Jae Suk,0.000168,0.000944,0.000777,0.998279,1500,ok,11,1,0.1006437530861603
334,Ron Weasley is part of the Twilight series.,Fake,Ron Weasley,0.014977,0.021196,0.006219,0.972585,1500,ok,9,1,0.12543867613893672
335,Tremont Street Subway is incapable of being a tunnel.,Fake,Tremont Street Subway,0.020415,0.029025,0.00861,0.962364,1500,ok,9,1,0.24076049142114972
336,The Cincinnati Kid is a TV show.,Fake,The Cincinnati Kid,0.003602,0.006097,0.002495,0.991407,1500,ok,8,1,0.11403560856690205
337,"Camden, New Jersey is a publication.",Fake,Camden|New Jersey,0.835908,0.848262,0.012354,0.139383,1500,ok,11,2,0.20519256494116783
338,Juventus F.C. is the second oldest ultimate frisbee club in Italy.,Fake,Juventus F.C.|frisbee|Italy,-0.123362,0.401371,0.524732,0.073897,1500,ok,16,3,0.08145122185624294
339,The Mirny (sloop-of-war) was only a plane.,Fake,Mirny,0.088524,0.297427,0.208903,0.493669,1104,ok,4,1,0.13501681480171313
340,The New York Knicks compete in the National Football League (NFL).,Fake,New York|Knicks|the National Football League|NFL,0.216242,0.270724,0.054482,0.674793,1500,ok,27,4,0.21277680855512082
341,The first inauguration of Bill Clinton was on the West Front of the White House lawn.,Fake,Bill Clinton|the West Front of|White House,0.021325,0.03217,0.010844,0.956986,1500,ok,8,2,0.0972781130221048
342,Aarhus is the second-smallest city in Denmark.,Fake,Aarhus|Denmark,-0.003283,0.021741,0.025024,0.953236,1500,ok,10,2,0.13547755157035338
343,Marvel vs. Capcom: Infinite is a mobile game.,Fake,Capcom: Infinite,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
344,Awkward Black Girl is a television series.,Fake,Awkward Black Girl|a television series,-0.002305,0.001592,0.003898,0.99451,1500,ok,5,1,0.3065902326148762
345,The Dark Tower is a haunted lighthouse in Greece.,Fake,The Dark Tower|Greece,0.016912,0.017264,0.000351,0.982385,1500,ok,12,2,0.09254500117911242
346,Saxony is the tenth largest German cat.,Fake,Saxony|German,0.006508,0.011631,0.005124,0.983245,1500,ok,11,2,0.13953703415189267
347,The University of Illinois at Chicago is a high school.,Fake,The University of Illinois at Chicago,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
348,Victoria Palace Theatre is on the same side as a central London railway terminus.,Fake,Victoria Palace Theatre|London,0.002767,0.005461,0.002695,0.991844,1500,ok,16,2,0.12123412129941424
349,The Penibaetic System is an organization of cattle ranches.,Fake,The Penibaetic System,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
350,Kevin Durant played one season of college lacrosse for the University of Texas.,Fake,Kevin Durant|the University of Texas,-0.983186,0.00117,0.984357,0.014473,1500,ok,10,2,0.15721716959506837
351,George Foreman was named one of the 25 worst fighters of the past 80 years by The Ring magazine.,Fake,George Foreman|The Ring,0.076562,0.102429,0.025867,0.871704,1500,ok,14,2,0.0930197423856684
352,Slovenia is an island nation.,Fake,Slovenia,-0.998778,0.00025,0.999029,0.000721,1500,ok,6,1,0.04349991114136809
353,Hulk's most usual color is purple.,Fake,Hulk,0.020466,0.022744,0.002278,0.974978,1500,ok,5,1,0.13156034437567224
354,SpaceX is a private university.,Fake,SpaceX,0.00276,0.011263,0.008503,0.980235,1500,ok,4,1,0.12126506662220177
355,Wi-Fi is a trademark of Microsoft.,Fake,Wi-Fi|Microsoft,0.03544,0.036733,0.001293,0.961974,1500,ok,10,2,0.12485836946129122
356,Prison Break aired on television.,Fake,Prison Break|television,0.000699,0.001536,0.000837,0.997627,1500,ok,9,2,0.0880458797371535
357,The brown bear is an herbivore.,Fake,The brown bear|an herbivore,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
358,Unpredictable was only a book.,Fake,only a book,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
359,Felicity Jones appeared in Downton Abbey.,Fake,Felicity Jones|Downton Abbey,-0.954509,0.00169,0.956199,0.042111,1500,ok,9,2,0.0644878362255468
360,The Incredible Hulk is a 2016 film.,Fake,The Incredible Hulk,0.023759,0.025256,0.001497,0.973247,1500,ok,5,1,0.1832211612658653
361,Saw VI is an American novel.,Fake,Saw VI|American,-0.992251,0.000998,0.99325,0.005752,1500,ok,16,2,0.1442175946340672
362,RMS Titanic was a train.,Fake,RMS Titanic,0.000125,0.000305,0.00018,0.999515,1500,ok,4,1,0.0829553593089397
363,Helike was a modern city.,Fake,Helike|a modern city,0.028318,0.044814,0.016495,0.938691,1500,ok,7,1,0.22664464608548815
364,Mark Romanek only worked in the medical field.,Fake,Mark Romanek,0.127128,0.338131,0.211003,0.450866,1500,ok,6,1,0.08899259775390655
365,Blizzard Entertainment created World of Warcraft in 2005.,Fake,Blizzard Entertainment,-0.00936,0.026818,0.036178,0.937005,1500,ok,4,1,0.1585985192858354
366,"The jackfruit is a multiple fruit, composed of 5 individual flowers.",Fake,The jackfruit|a multiple fruit|5 individual flowers,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
367,The Economic Times is a serial publication only containing advertising.,Fake,The Economic Times,-0.536194,0.006591,0.542785,0.450623,1500,ok,3,1,0.10346227974565768
368,Mission: Impossible aired on CBS beginning in 1963.,Fake,CBS,0.008472,0.024356,0.015884,0.959759,1500,ok,4,1,0.0728926718072388
369,One Direction is a band comprised of men in their forties.,Fake,One Direction|a band|men|their forties,0.002181,0.006222,0.004041,0.989736,1500,ok,13,3,0.13243046983559448
370,The Ten Commandments are a set of golf clubs.,Fake,The Ten Commandments|a set|golf clubs,0.963929,0.966197,0.002269,0.031534,1500,ok,13,2,0.10291035079003691
371,Vitamin B12 is an important search engine.,Fake,Vitamin B12|an important search engine,-0.998698,0.000141,0.998839,0.00102,1500,ok,8,1,0.10772324391013333
372,Daddy Yankee is a brand of soda.,Fake,Yankee,0.003492,0.003843,0.000351,0.995806,1500,ok,10,1,0.07462823049811786
373,Jack Reacher includes a signature horse chase sequence.,Fake,Jack Reacher,-0.000714,0.000509,0.001223,0.998269,1500,ok,7,1,0.1148665173158992
374,The Xbox One is the third console in a series which is part of a Microsoft brand.,Fake,Microsoft,0.411766,0.413058,0.001292,0.58565,1500,ok,4,1,0.12079337073014378
375,New Horizons is only an Earth-based probe.,Fake,New Horizons|Earth,-0.70102,0.007728,0.708748,0.283525,1500,ok,7,2,0.147787426024416
376,Vienna is a bowling alley.,Fake,Vienna,-0.00213,0.00099,0.00312,0.99589,1500,ok,6,1,0.08200793938590217
377,Venom has since become less of an antihero.,Fake,Venom|an antihero,0.004976,0.005504,0.000528,0.993967,1500,ok,11,1,0.10538968864623954
378,Buckingham Palace lacks brightly colored scagliola.,Fake,Buckingham Palace,-0.999911,1.7e-05,0.999928,5.6e-05,1500,ok,6,1,0.08689090114447688
379,Bentley only markets planes.,Fake,Bentley,-0.968467,0.001939,0.970406,0.027655,1500,ok,7,1,0.08538789249490991
380,Harry Potter is a series of photographs.,Fake,Harry Potter,1.9e-05,0.000286,0.000267,0.999447,1500,ok,3,1,0.22867249549163138
381,The Invention of Lying is a restaurant.,Fake,The Invention of Lying,0.007061,0.011942,0.004881,0.983178,1500,ok,6,1,0.04896555426759008
382,Cricket players traditionally wear all-blue.,Fake,Cricket players,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
383,Pluto is not relatively small.,Fake,Pluto,0.000688,0.001939,0.001251,0.99681,1500,ok,5,1,0.10737562228810595
384,Ford Motor Company is not based in the US.,Fake,Ford Motor Company|US,-0.980598,0.002466,0.983064,0.01447,1500,ok,10,2,0.15449626293071178
385,One World Trade Center is a public park.,Fake,World Trade Center,0.893756,0.900291,0.006535,0.093174,769,ok,4,1,0.24450304160568948
386,The killer whale is toothless.,Fake,The killer whale,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
387,Damon Albarn's debut album was released in 2011.,Fake,Damon Albarn's,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
388,Charles Manson has been proven innocent of all crimes.,Fake,Charles Manson,-0.993682,0.001193,0.994875,0.003932,1500,ok,5,1,0.10169460994795443
389,Hourglass is performed by a Russian singer-songwriter.,Fake,Hourglass|Russian,-0.006913,0.000553,0.007467,0.99198,1500,ok,12,2,0.08079932300135685
390,The Hanford Site is unable to host the Pacific Northwest National Laboratory.,Fake,The Hanford Site|the Pacific Northwest National Laboratory,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
391,Mount Rushmore was built by Gutzon Borglum and his nephew Lincoln Borglum.,Fake,Mount Rushmore|Gutzon Borglum|Lincoln Borglum,0.487322,0.553443,0.066121,0.380436,1500,ok,13,3,0.18215247246636793
392,Michelin Guides are published by a German company.,Fake,Michelin Guides|German,0.021367,0.037393,0.016027,0.94658,1500,ok,10,2,0.17453609723992558
393,Black Panther is a newspaper.,Fake,Black Panther,-0.988673,0.001956,0.990629,0.007414,1078,ok,12,1,0.3383524459466363
394,The Berlin Wall is a Chinese monument.,Fake,The Berlin Wall|Chinese,0.076568,0.164527,0.08796,0.747513,1500,ok,5,2,0.13465021935478544
395,The Hunger Games is a television show.,Fake,The Hunger Games|a television show,-3.1e-05,0.000723,0.000754,0.998524,1500,ok,5,1,0.1650735817116843
396,Machu Picchu was built with brick walls.,Fake,Machu|Picchu,0.045061,0.077317,0.032256,0.890426,1500,ok,7,2,0.06159708163517147
397,The blue-ringed octopus hunts bananas.,Fake,The blue-ringed octopus hunts bananas,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
398,Henry II of France has three cars.,Fake,Henry II|France,0.284258,0.520115,0.235857,0.244028,1500,ok,8,2,0.22831092769273148
399,The blue whale's mind is long and slender.,Fake,The blue whale's mind,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
400,BREAKING: First NFL Team Declares Bankruptcy Over Kneeling Thugs,Fake,First NFL Team,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
401,Court Orders Obama To Pay $400 Million In Restitution,Fake,Obama,0.002034,0.004035,0.002001,0.993964,1500,ok,3,1,0.06728228076084485
402,Oscar Pistorius Attempts To Commit Suicide,Fake,Oscar Pistorius,-0.079248,0.060177,0.139426,0.800397,1500,ok,4,1,0.07102428853167105
403,Trump Votes For Death Penalty For Being Gay,Fake,Trump Votes For Death Penalty For Being Gay,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
404,Putin says: 'Pope Francis Is Not A Man Of God' | Must-See !!,Fake,Putin|Francis,0.013492,0.014003,0.000511,0.985486,1500,ok,11,2,0.06708951290180172
405,Malia Obama Fired From Cushy Internship At Spanish Embassy,Fake,Malia Obama|Spanish Embassy,-0.000142,0.000102,0.000244,0.999654,1500,ok,7,1,0.1027837516608308
406,BREAKING: Hillary Clinton Has Third Heart Attack-Docs Says She 'Won't Survive',Fake,Hillary Clinton,-0.950433,0.011398,0.961831,0.026771,1500,ok,3,1,0.042067670640617116
407,"Barack Obama Tweets SICK Attack On John McCain, Says He Should Have Died",Fake,Barack Obama|John McCain,0.008673,0.028448,0.019775,0.951776,1500,ok,9,2,0.08589118180244357
408,Gretchen Carlson: 'The 2nd Amendment Was Written Before Guns Were Invented',Fake,Gretchen Carlson,-0.000562,0.000846,0.001408,0.997745,1500,ok,7,1,0.06799127371353843
409,Clinton Campaign official arrested by FBI on child rape/trafficking charges,Fake,Clinton|FBI,0.105073,0.263666,0.158592,0.577742,1500,ok,15,2,0.06515560264020209
410,Clinton Email: We Must Destroy Syria For Israel,Fake,Clinton|Syria|Israel,0.158196,0.315276,0.15708,0.527644,1500,ok,16,3,0.08846472625889185
411,CNN host Fareed Zakaria calls for jihad rape of white women,Fake,CNN|Fareed Zakaria,-0.00171,0.000664,0.002374,0.996962,1500,ok,10,2,0.08348339110473005
412,Could Trump Win The Nobel Peace Prize? Peace in Korean Peninsula Would Be Significant Foreign Policy Achievement,Fake,The Nobel Peace Prize|Peace|Korean Peninsula|Significant Foreign Policy Achievement,0.008516,0.008699,0.000183,0.991117,1500,ok,16,3,0.09621934942223126
413,UPDATE: Hillary Clinton Leaves The Country As Mueller Indictment Is Announced,Fake,Hillary Clinton,-0.952582,0.012601,0.965183,0.022216,1500,ok,3,1,0.03238841973063175
414,Buzz Aldrin 'passes UFO lie detector test leaving experts convinced that he encountered alien life',Fake,Buzz Aldrin ',0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
415,Pope Francis: Gun Owners 'Can't Call Themselves Christian' Anymore,Fake,Francis,0.338663,0.426695,0.088033,0.485272,681,ok,6,1,0.09012158974889628
416,Broward County Sheriff Fired For Lying About Parkland,Fake,Broward County Sheriff,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
417,Obama Administration Kept Illegal Mexican Kids In Detention Camps As 'Experiment',Fake,Obama Administration Kept Illegal Mexican Kids In Detention Camps As 'Experiment',0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
418,Pope Francis To Followers: 'Koran And Holy Bible Are The Same',Fake,Francis,0.357954,0.439078,0.081124,0.479798,681,ok,6,1,0.09012158974889628
419,Thousands killed as Israel Drops Tactical Nuclear Bomb On Syria,Fake,Israel Drops Tactical Nuclear Bomb|Syria,0.000133,0.000394,0.000261,0.999345,1500,ok,4,1,0.04798280562618934
420,Head Of NFL Fines Steeler Teammates $1 MILLION Each!,Fake,NFL|Steeler,0.001346,0.004982,0.003637,0.991381,1500,ok,6,2,0.04675909297134644
421,Debbie Wasserman Schultz Aide Arrested Trying to Flee the Country,Fake,Debbie Wasserman|Schultz,-0.002243,0.003534,0.005777,0.990689,1500,ok,11,2,0.07357720239245479
422,BREAKING: Sasha Obama Just Crashed Her Expensive New Car Into A Lake,Fake,Sasha Obama,-1.4e-05,0.000143,0.000157,0.9997,1500,ok,7,1,0.0806464950521711
423,Democrat Maxine Waters Has Shown Up To Only 10% Of Congressional Meetings For 35 YEARS,Fake,Democrat|Maxine Waters,0.944012,0.946989,0.002977,0.050034,1500,ok,10,2,0.04195144592426298
424,82-Year-Old Who Killed A Muslim In Self-Defense Gets The Death Penalty,Fake,Muslim,0.002335,0.004998,0.002663,0.992338,1500,ok,12,1,0.03013940988439613
425,Trump's DHS Secretary Confirms They Are Preparing To Arrest Sanctuary City Leaders,Fake,Trump|DHS|Sanctuary City,0.001818,0.002751,0.000933,0.996316,1500,ok,17,3,0.06701293691956689
426,Donald Trump to issue an executive order to ban Facebook across US,Fake,Donald Trump|Facebook|US,0.004913,0.006316,0.001404,0.99228,1500,ok,13,3,0.04822206104740542
427,JUST IN: Barack Obama ARRESTED in a Japanese Drug Bust,Fake,Barack Obama|Japanese,0.000141,0.002716,0.002575,0.994708,1500,ok,5,2,0.10001165988650565
428,Puerto Rico Mayor Facing Fraud Charges Over $3M In Federal Disaster Relief,Fake,Puerto Rico,0.005216,0.00611,0.000894,0.992996,1500,ok,5,1,0.09841224040407305
429,Dying 78 Year Old CIA Agent Admits To Killing Marilyn Monroe,Fake,CIA|Marilyn Monroe,0.682995,0.683779,0.000784,0.315437,1500,ok,13,2,0.05469243380728794
430,Breaking News: FBI Uncovers Evidence That 62 Million Trump Voters are All Russian Agents,Fake,Russian,0.164083,0.181893,0.01781,0.800297,884,ok,2,1,0.06655067137822392
431,Obama Goes To G20 Summit,Fake,Obama Goes To G20 Summit,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
432,"BREAKING: Trump fires Deputy Attorney General Rod Rosenstein, raising questions over Mueller's fate",Fake,Trump|Rod Rosenstein|Mueller,0.001439,0.002444,0.001005,0.996552,1500,ok,14,3,0.0993293466973525
433,JEFFERSON DAVIS STATUE TO BE REPLACED WITH OBAMA LIKENESS,Fake,JEFFERSON DAVIS|OBAMA,0.000598,0.003076,0.002478,0.994446,1500,ok,3,1,0.06395664740123609
434,The Kardashians donate whopping sum to Las Vegas mass shooting victims,Fake,Kardashians|Las Vegas,0.001111,0.002718,0.001607,0.995674,1500,ok,13,2,0.04112877680502474
435,"Bill Gates: 'I think Donald Trump will go down to history as one of the greatest presidents, just like Reagan.'",Fake,Bill Gates|Donald Trump|Reagan,-0.017473,0.033816,0.051289,0.914894,1500,ok,11,3,0.0625057292890669
436,BREAKING: Trump Removes Muslim Federal Judge For Trying To Implement Sharia Law In America,Fake,Muslim|America,0.001333,0.002952,0.001619,0.99543,1500,ok,16,2,0.03268026877193484
437,White House Chef Quits Because Trump Has Only Eaten Fast Food For 6 Months,Fake,White House Chef Quits|Trump,0.001526,0.002255,0.000729,0.997016,1500,ok,4,1,0.05376660633299566
438,NASA Will Pay You 18000 USD To Stay In Bed And Smoke Weed For 70 Straight Days,Fake,NASA,0.001476,0.00186,0.000384,0.997756,1500,ok,7,1,0.023963314756568477
439,BREAKING: Nancy Pelosi Was Just Taken From Her Office In Handcuffs,Fake,Nancy Pelosi,0.001136,0.001454,0.000318,0.998228,1500,ok,5,1,0.07760653751918088
440,BREAKING: Florida Moves For FULL RECOUNT Of State Over Massive Voter Fraud (DETAILS),Fake,BREAKING|FULL RECOUNT|State|Massive Voter Fraud,0.106691,0.135247,0.028556,0.836197,925,ok,18,1,0.04304936223411416
441,BREAKING: Shep Smith To Be Canned Because He Can't Control His Hate For Donald Trump,Fake,Shep Smith|Donald Trump,-0.862106,0.00065,0.862756,0.136593,1500,ok,13,2,0.06142058807576832
442,BREAKING: MALIA OBAMA EXPELLED FROM HARVARD,Fake,MALIA OBAMA|HARVARD,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
443,Trump on Revamping the Military: We're Bringing Back the Draft,Fake,the Military|We|the Draft,0.000686,0.000804,0.000118,0.999078,1500,ok,23,2,0.019776892815816197
444,US Representatives Promise Implement Of UN Gun-Control Plans,Fake,US,0.000966,0.00289,0.001924,0.995186,1500,ok,4,1,0.003955748261937372
445,Bill Gates' Former Doctor Says Billionaire 'Refused To Vaccinate His Children',Fake,Bill Gates',0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
446,"Haiti Official Getting Ready To Testify Against Clinton Foundation Corruption NEXT WEEK, Found DEAD With 'Gunshot to the head'",Fake,Haiti|Clinton Foundation,-0.002816,0.009481,0.012297,0.978222,1500,ok,7,2,0.10435233070862118
447,Kushner And Wife Ivanka Trump Were Tossed Out Of The White House -- And Donald Is Cutting Them Out Of His Will!,Fake,Kushner|Ivanka Trump|The White House|Donald Is Cutting Them Out Of His Will,0.236838,0.509921,0.273084,0.216995,1500,ok,13,3,0.12323332885498305
448,BREAKING: Monica Lewinsky Found Dead In Roslindale,Fake,Monica Lewinsky|Roslindale,-0.003952,0.000787,0.004738,0.994475,1500,ok,13,2,0.07088995124596328
449,"80% of black men in Atlanta are Homosexuals, study says",Fake,Atlanta,0.001765,0.002809,0.001045,0.996146,1500,ok,6,1,0.08581179897877954
450,Here's What Really Happened When JFK Jr. Met Princess Diana,Fake,JFK,0.000709,0.000938,0.000229,0.998834,1500,ok,3,1,0.011310027500767554
451,He's Hired! Ben Affleck Enlists Best Friend Matt Damon To Be His Life Coach,Fake,Ben Affleck|Matt Damon,-0.000984,0.002182,0.003166,0.994653,1500,ok,7,2,0.10697775835313449
452,Brad Pitt Could Get A Full-Time Kid In Custody Battle,Fake,Brad Pitt,0.000257,0.000498,0.00024,0.999262,1500,ok,3,1,0.0827138882540176
453,Drew Barrymore Is Secretly Having Sleepovers With Ex-Husband Will Kopelman,Fake,Drew Barrymore|Will Kopelman,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
454,Ewan McGregor Scraps UK Talk Show Visit Over Piers Morgan Women's March Barbs,Fake,Ewan McGregor Scraps|UK,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
455,Gwen Stefani & Blake Shelton: Baby On The Way As They Plan Christmas Wedding: Report,Fake,Gwen Stefani &|Blake Shelton,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
456,"Selena Gomez Is Acting 'Crazy' With The Weeknd, 'Pushing Him Away' (EXCLUSIVE)",Fake,Selena Gomez,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
457,Miley Cyrus Pregnancy: The singer wants to have baby with Liam Hemsworth?,Fake,Miley Cyrus|Liam Hemsworth,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
458,Lamar Odom's Book Will Reveal Why His Marriage to Khloe Kardashian Ended,Fake,Lamar Odom's|Khloe Kardashian,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
459,"Justin Bieber Talks Gun Control, Feeling Lonely & Working With Kanye on Song With a 'New York Vibe'",Fake,Justin Bieber|Feeling Lonely & Working With Kanye,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
460,Selena Gomez: Why She's Thinking About Justin Bieber During Her 'Hotel Transylvania 3' Media Tour,Fake,Selena Gomez|Justin Bieber,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
461,Meghan and Kate's double baby joy: Due on the same day!,Fake,Meghan|Kate,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
462,A Guide to the Increasingly Intense Brad Pitt-Angelina Jolie Divorce Drama,Fake,Brad Pitt,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
463,"Drake, Jennifer Lopez, and Alex Rodriguez: The Lopsided Love Triangle",Fake,Drake|Jennifer Lopez|Alex Rodriguez,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
464,Britney Spears Is A 'Hopeless Romantic' & Would Love To Marry & Have Baby Girl With BF Sam Asghari,Fake,Britney Spears|Sam Asghari,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
465,Once Upon a Time cast pay emotional tributes to Manchester terror attack victim Georgina Callander,Fake,Time|Manchester|Georgina Callander,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
466,Angelina Jolie & Jared Leto Dating After Brad Pitt Divorce â€” Report,Fake,Angelina Jolie & Jared|Brad Pitt|â€,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
467,Kim Kardashian Doesn't Sound Like She Ever Liked Tristan Thompson,Fake,Kim Kardashian|Tristan Thompson,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
468,05/19/17: Industry weighs in on shocking death of former Fox News chief,Fake,Fox News,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
469,"Jennifer Aniston Reveals Struggles With Dyslexia, Anger; Shrugs Off Oscar Snub",Fake,Jennifer Aniston|Oscar Snub,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
470,Seth Rogen Tried to Make Kim Jong-un 'Adorable' in 'The Interview',Fake,Seth Rogen|Kim Jong-un ',0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
471,Mariah Carey & French Montana Did NOT Flirt In Recording Studio,Fake,Mariah Carey & French|Montana,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
472,Eddie Cibrian Cheated On Both LeAnn Rimes & Brandi Glanville â€” Report,Fake,Eddie Cibrian|LeAnn Rimes &|Brandi Glanville,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
473,"Justin Bieber apparently wrote a 'Love Bible' about Selena Gomez, and it's sweet but super weird",Fake,Justin Bieber|Selena Gomez,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
474,The Real Oscars Showdown Is Going To Be Between Angelina Jolie And Jennifer Aniston,Fake,Angelina Jolie|Jennifer Aniston,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
475,Cindy Crawford's daughter Kaia Gerber wears a wig after dining with Harry Styles,Fake,Cindy Crawford's|Kaia Gerber|Harry Styles,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
476,Beyonce Sipping Tea Listening To Taylor Swift's Album: Why She's Loving The Kanye West Diss Tracks,Fake,Beyonce Sipping|Taylor Swift's,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
477,Nicole Kidman and Prince Harry named sexiest redheads,Fake,Nicole Kidman|Prince Harry,0.0,0.5,0.5,0.0,0,no_wiki_result,0,0,0.0
